record_id,aircraft_id,airport_id,wildlife_number_struck,wildlife_number_struck_actual,effect_indicated_damage,when_phase_of_flight,remains_of_wildlife_collected,remains_of_wildlife_sent_to_smithsonian,wildlife_size,conditions_sky,wildlife_species,pilot_warned_of_birds_or_wildlife,cost_total,feet_above_ground,number_of_people_injured,flightdate
229596,14384,4009,1.0,1,No damage,Landing Roll,True,False,Small,Some Cloud,American kestrel,True,0,0.0,0,2004-10-31T00:00:00
229665,14384,4551,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,20.0,0,2004-10-31T00:00:00
228421,14384,3905,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,150.0,0,2004-10-31T00:00:00
229597,14384,4295,1.0,1,Caused damage,Approach,False,False,Large,Overcast,Unknown bird - large,False,0,1000.0,0,2004-10-31T00:00:00
229929,14384,3915,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,3000.0,0,2004-10-31T00:00:00
232675,14384,4260,1.0,1,No damage,Climb,True,False,Medium,Some Cloud,Herring gull,False,0,200.0,0,2004-10-31T00:00:00
229710,14384,4060,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,True,0,500.0,0,2004-11-01T00:00:00
234641,14384,3968,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,3850.0,0,2004-11-01T00:00:00
233405,14384,3990,1.0,1,No damage,Approach,True,True,Medium,Some Cloud,Gadwall,True,0,200.0,0,2004-11-01T00:00:00
229890,14384,3976,1.0,1,No damage,Approach,True,False,Small,Some Cloud,Unknown bird - small,True,0,700.0,0,2004-11-02T00:00:00
225493,14384,3906,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,1000.0,0,2004-11-02T00:00:00
226086,14384,3921,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,1800.0,0,2004-11-03T00:00:00
232559,14384,3947,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,True,0,600.0,0,2004-11-03T00:00:00
232065,14384,3944,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,False,0,3300.0,0,2004-11-04T00:00:00
232436,14384,3906,1.0,1,Caused damage,Climb,False,False,Large,No Cloud,Unknown bird - large,False,0,1000.0,0,2004-11-04T00:00:00
228760,14384,4030,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,3000.0,0,2004-11-04T00:00:00
227219,14384,3945,1.0,1,Caused damage,Landing Roll,True,False,Medium,Overcast,Red-tailed hawk,True,3127,0.0,0,2004-11-04T00:00:00
230670,14384,4055,1.0,1,Caused damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,8000.0,0,2004-11-04T00:00:00
230949,14384,4030,1.0,1,Caused damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,3007,4300.0,0,2004-11-04T00:00:00
228671,14384,3906,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,3000.0,0,2004-11-04T00:00:00
234329,14384,4613,1.0,1,Caused damage,Landing Roll,True,False,Large,Some Cloud,White-tailed deer,False,84185,0.0,0,2004-11-04T00:00:00
225776,14384,4112,1.0,1,No damage,Approach,False,False,Large,No Cloud,Unknown bird - large,False,0,200.0,0,2004-11-05T00:00:00
232428,14384,4122,1.0,1,Caused damage,Landing Roll,True,False,Small,Some Cloud,Barn owl,True,6314,0.0,0,2004-11-05T00:00:00
233040,14384,4055,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,False,0,2000.0,0,2004-11-05T00:00:00
229970,14384,4020,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,2500.0,0,2004-11-06T00:00:00
233848,14384,3951,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,1500.0,0,2004-11-06T00:00:00
229969,14384,4017,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,30.0,0,2004-11-06T00:00:00
230413,14384,4150,1.0,1,No damage,Landing Roll,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2004-11-06T00:00:00
226143,14384,4042,1.0,1,No damage,Landing Roll,False,False,Medium,No Cloud,Unknown bird - medium,False,0,0.0,0,2004-11-06T00:00:00
231812,14384,3961,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,False,0,500.0,0,2004-11-07T00:00:00
222719,14384,4013,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Unknown bird - small,True,0,0.0,0,2004-11-07T00:00:00
228791,14384,3998,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Horned lark,False,0,0.0,0,2004-11-07T00:00:00
232291,14384,4368,1.0,1,Caused damage,Approach,False,False,Large,Some Cloud,Unknown bird - large,False,4132,1650.0,0,2004-11-07T00:00:00
232786,14384,4027,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,True,0,20.0,0,2004-11-07T00:00:00
231323,14384,3906,1.0,1,No damage,Landing Roll,False,False,Medium,No Cloud,Unknown bird - medium,False,0,0.0,0,2004-11-08T00:00:00
226418,14384,3976,1.0,1,No damage,Descent,False,False,Medium,No Cloud,Unknown bird - medium,False,0,8000.0,0,2004-11-08T00:00:00
227376,14384,3968,1.0,1,Caused damage,Approach,True,False,Small,No Cloud,Unknown bird - small,False,0,2500.0,0,2004-11-08T00:00:00
224379,14384,3983,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,1000.0,0,2004-11-09T00:00:00
225399,14384,3920,1.0,1,No damage,Take-off run,False,False,Small,Some Cloud,Zebra dove,True,0,0.0,0,2004-11-09T00:00:00
226333,14384,3953,1.0,1,No damage,Approach,False,False,Large,No Cloud,Unknown bird - large,False,0,1600.0,0,2004-11-09T00:00:00
228418,14384,4100,1.0,1,No damage,Climb,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,50.0,0,2004-11-09T00:00:00
232188,14384,4614,1.0,1,No damage,Approach,False,False,Medium,Overcast,Common raven,False,0,600.0,0,2004-11-10T00:00:00
231980,14384,4615,1.0,1,No damage,Take-off run,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2004-11-10T00:00:00
233125,14384,3937,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,100.0,0,2004-11-10T00:00:00
231470,14384,3990,1.0,1,No damage,Approach,True,False,Small,Overcast,American kestrel,True,0,50.0,0,2004-11-10T00:00:00
236750,14384,4616,1.0,1,Caused damage,Landing Roll,False,False,Large,Overcast,White-tailed deer,True,7216,0.0,0,2004-11-11T00:00:00
232616,14384,4012,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,8500.0,0,2004-11-11T00:00:00
227361,14384,3949,1.0,1,No damage,Landing Roll,True,False,Medium,No Cloud,Red-tailed hawk,True,0,0.0,0,2004-11-11T00:00:00
230288,14384,4166,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,False,0,800.0,0,2004-11-12T00:00:00
228383,14384,3945,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,True,0,15.0,0,2004-11-12T00:00:00
232891,14384,4029,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,False,0,25.0,0,2004-11-13T00:00:00
227223,14384,3979,1.0,1,No damage,Climb,False,False,Small,Overcast,Unknown bird - small,False,0,500.0,0,2004-11-13T00:00:00
233852,14384,4232,1.0,1,No damage,Approach,False,False,Small,No Cloud,Rock pigeon,False,481,1800.0,0,2004-11-13T00:00:00
227222,14384,4102,1.0,1,Caused damage,Approach,False,False,Large,Overcast,Unknown bird - large,False,24053,1000.0,0,2004-11-13T00:00:00
229654,14384,4063,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Red-tailed hawk,False,0,150.0,0,2004-11-13T00:00:00
232102,14384,3968,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,False,0,3000.0,0,2004-11-13T00:00:00
231257,14384,4494,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Rock pigeon,True,0,1260.0,0,2004-11-14T00:00:00
230565,14384,3914,1.0,1,No damage,Climb,True,False,Small,No Cloud,European starling,True,0,10.0,0,2004-11-14T00:00:00
234500,14384,3935,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,1000.0,0,2004-11-15T00:00:00
232109,14384,3968,1.0,1,No damage,Climb,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,10000.0,0,2004-11-16T00:00:00
230382,14384,4026,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,60,300.0,0,2004-11-16T00:00:00
227711,14384,3943,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,200.0,0,2004-11-16T00:00:00
228085,14384,3918,1.0,1,No damage,Landing Roll,True,False,Small,Some Cloud,Horned lark,False,0,0.0,0,2004-11-16T00:00:00
230257,14384,3920,1.0,1,No damage,Approach,True,False,Small,Overcast,Black-headed munia,True,0,10.0,0,2004-11-16T00:00:00
225102,14384,3958,1.0,1,No damage,Take-off run,True,False,Small,No Cloud,Cattle egret,True,0,0.0,0,2004-11-17T00:00:00
227594,14384,3937,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,100.0,0,2004-11-17T00:00:00
225513,14384,4246,1.0,1,No damage,Approach,False,False,Small,No Cloud,Rock pigeon,False,0,300.0,0,2004-11-17T00:00:00
232039,14384,4003,1.0,1,No damage,Climb,False,False,Medium,Overcast,Unknown bird - medium,False,0,2000.0,0,2004-11-18T00:00:00
230929,14384,3906,1.0,1,No damage,Approach,False,False,Small,Overcast,European starling,True,0,100.0,0,2004-11-18T00:00:00
228998,14384,3941,1.0,1,No damage,Take-off run,False,False,Medium,Overcast,Unknown bird - medium,True,0,0.0,0,2004-11-19T00:00:00
229756,14384,3939,1.0,1,No damage,Take-off run,False,False,Medium,Overcast,Unknown bird - medium,False,0,0.0,0,2004-11-19T00:00:00
229755,14384,3956,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,10.0,0,2004-11-19T00:00:00
227799,14384,3911,1.0,1,Caused damage,Approach,False,False,Large,No Cloud,Great blue heron,False,0,5.0,0,2004-11-19T00:00:00
230169,14384,3949,1.0,1,No damage,Take-off run,False,False,Small,Overcast,Unknown bird - small,False,0,0.0,0,2004-11-19T00:00:00
228895,14384,4166,1.0,1,Caused damage,Approach,True,True,Medium,Some Cloud,Canvasback,False,0,1500.0,0,2004-11-19T00:00:00
228518,14384,4073,1.0,1,No damage,Descent,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,10000.0,0,2004-11-19T00:00:00
231038,14384,4223,1.0,1,No damage,Climb,False,False,Medium,Overcast,Ring-billed gull,True,0,50.0,0,2004-11-21T00:00:00
233260,14384,3957,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Unknown bird - small,False,0,0.0,0,2004-11-21T00:00:00
225199,14384,3957,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Unknown bird - small,False,0,0.0,0,2004-11-22T00:00:00
229404,14384,4569,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Unknown bird - small,False,0,0.0,0,2004-11-22T00:00:00
229953,14384,4125,1.0,1,No damage,Climb,False,False,Medium,No Cloud,Unknown bird - medium,False,0,5.0,0,2004-11-22T00:00:00
230775,14384,3945,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,False,0,300.0,0,2004-11-22T00:00:00
229028,14384,4003,1.0,1,No damage,Landing Roll,False,False,Medium,Overcast,Ring-billed gull,True,0,0.0,0,2004-11-22T00:00:00
233619,14384,3918,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,800.0,0,2004-11-22T00:00:00
229560,14384,3911,1.0,1,No damage,Approach,False,False,Large,Overcast,Unknown bird - large,True,0,1.0,0,2004-11-24T00:00:00
227458,14384,4017,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Unknown bird - small,False,0,0.0,0,2004-11-24T00:00:00
233734,14384,4154,1.0,1,No damage,Approach,False,False,Large,No Cloud,Unknown bird - large,False,0,1700.0,0,2004-11-24T00:00:00
229527,14384,3912,1.0,1,Caused damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,2500.0,0,2004-11-25T00:00:00
230856,14384,4017,1.0,1,No damage,Climb,False,False,Small,Overcast,Unknown bird - small,False,0,1000.0,0,2004-11-25T00:00:00
224499,14384,3944,1.0,1,No damage,Approach,False,False,Medium,Some Cloud,Unknown bird - medium,True,0,3600.0,0,2004-11-25T00:00:00
229092,14384,3949,1.0,1,No damage,Landing Roll,True,True,Medium,Overcast,Glaucous-winged gull,True,0,0.0,0,2004-11-25T00:00:00
226611,14384,3932,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,2400.0,0,2004-11-25T00:00:00
229913,14384,3932,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,3400.0,0,2004-11-25T00:00:00
234321,14384,4151,1.0,1,No damage,Landing Roll,False,False,Small,Some Cloud,Unknown bird - small,True,0,0.0,0,2004-11-26T00:00:00
234923,14384,3906,1.0,1,No damage,Descent,False,False,Medium,Some Cloud,Unknown bird - medium,False,0,4100.0,0,2004-11-26T00:00:00
235012,14384,4030,1.0,1,No damage,Approach,False,False,Small,Overcast,Rock pigeon,False,0,600.0,0,2004-11-27T00:00:00
229662,14384,4044,1.0,1,Caused damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,False,0,5500.0,0,2004-11-27T00:00:00
234204,14384,4241,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,False,0,500.0,0,2004-11-28T00:00:00
228808,14384,3976,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,True,0,300.0,0,2004-11-28T00:00:00
227908,14384,3960,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,10.0,0,2004-11-29T00:00:00
236214,14384,3960,1.0,1,Caused damage,Take-off run,True,False,Medium,Some Cloud,American black duck,True,0,0.0,0,2004-11-29T00:00:00
231721,14384,3906,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,True,0,600.0,0,2004-11-30T00:00:00
229588,14384,4018,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Unknown bird - small,False,54,0.0,0,2004-12-01T00:00:00
231916,14384,4006,1.0,1,No damage,Landing Roll,False,False,Small,Some Cloud,Unknown bird - small,False,0,0.0,0,2004-12-02T00:00:00
230672,14384,3976,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,True,0,1700.0,0,2004-12-02T00:00:00
232046,14384,4071,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Unknown bird - small,False,0,0.0,0,2004-12-02T00:00:00
226608,14384,3957,1.0,1,No damage,Landing Roll,True,False,Small,Some Cloud,Pacific golden-plover,False,0,0.0,0,2004-12-04T00:00:00
233365,14384,3961,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,200.0,0,2004-12-05T00:00:00
230282,14384,4170,1.0,1,No damage,Approach,False,False,Large,Some Cloud,Laysan albatross,True,0,200.0,0,2004-12-07T00:00:00
229845,14384,4170,1.0,1,No damage,Take-off run,False,False,Large,Some Cloud,Laysan albatross,True,0,0.0,0,2004-12-07T00:00:00
229016,14384,3936,1.0,1,No damage,Approach,True,False,Medium,Overcast,Ring-billed gull,True,0,10.0,0,2004-12-07T00:00:00
227825,14384,3959,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,1200.0,0,2004-12-07T00:00:00
225756,14384,4167,1.0,1,No damage,Climb,False,False,Small,Overcast,Unknown bird - small,False,0,100.0,0,2004-12-08T00:00:00
231512,14384,4617,1.0,1,No damage,Take-off run,False,False,Medium,Overcast,Unknown bird - medium,False,0,0.0,0,2004-12-08T00:00:00
230705,14384,3915,1.0,1,No damage,Landing Roll,False,False,Medium,Some Cloud,Red-tailed hawk,True,0,0.0,0,2004-12-09T00:00:00
229487,14384,4003,1.0,1,Caused damage,Approach,True,False,Large,Some Cloud,Snow goose,True,0,4000.0,0,2004-12-09T00:00:00
228411,14384,3921,1.0,1,No damage,Take-off run,False,False,Small,No Cloud,Unknown bird - small,False,0,0.0,0,2004-12-09T00:00:00
229655,14384,3949,1.0,1,No damage,Approach,False,False,Small,Overcast,Unknown bird - small,True,0,500.0,0,2004-12-10T00:00:00
223587,14384,4154,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,200.0,0,2004-12-11T00:00:00
227964,14384,3909,1.0,1,No damage,Landing Roll,False,False,Large,Overcast,Canada goose,False,0,0.0,0,2004-12-11T00:00:00
236034,14384,4213,1.0,1,No damage,Take-off run,False,False,Small,Some Cloud,Spotted dove,True,0,0.0,0,2004-12-12T00:00:00
232686,14384,3932,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,1500.0,0,2004-12-13T00:00:00
232974,14384,3953,1.0,1,Caused damage,Take-off run,False,False,Medium,Some Cloud,Unknown bird - medium,True,0,0.0,0,2004-12-13T00:00:00
235686,14384,4009,1.0,1,No damage,Approach,False,False,Medium,No Cloud,Unknown bird - medium,True,0,500.0,0,2004-12-13T00:00:00
228125,14384,4013,1.0,1,Caused damage,Climb,False,False,Large,No Cloud,Turkey vulture,True,0,750.0,0,2004-12-15T00:00:00
227255,14384,4170,1.0,1,Caused damage,Climb,False,False,Large,Some Cloud,Laysan albatross,True,36079,200.0,0,2004-12-15T00:00:00
227696,14384,4119,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,1000.0,0,2004-12-16T00:00:00
230896,14384,3941,1.0,1,No damage,Landing Roll,True,False,Small,No Cloud,Barn owl,True,0,0.0,0,2004-12-17T00:00:00
227987,14384,4071,1.0,1,No damage,Landing Roll,True,False,Small,Some Cloud,Black-headed munia,True,0,0.0,0,2004-12-17T00:00:00
233071,14384,4038,1.0,1,No damage,Climb,False,False,Small,No Cloud,Unknown bird - small,False,0,30.0,0,2004-12-18T00:00:00
230027,14384,3911,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,True,0,300.0,0,2004-12-19T00:00:00
229244,14384,4003,1.0,1,No damage,Climb,False,False,Small,Overcast,Unknown bird - small,True,0,20.0,0,2004-12-19T00:00:00
237321,14384,3937,1.0,1,No damage,Climb,True,False,Medium,No Cloud,Unknown bird - medium,True,0,100.0,0,2004-12-21T00:00:00
229982,14384,3905,1.0,1,No damage,Approach,True,False,Medium,Overcast,Herring gull,False,0,100.0,0,2004-12-23T00:00:00
229879,14384,4003,1.0,1,Caused damage,Take-off run,True,False,Small,No Cloud,Western meadowlark,True,0,0.0,0,2004-12-23T00:00:00
225726,14384,3921,1.0,1,Caused damage,Descent,False,False,Medium,No Cloud,Unknown bird - medium,False,0,7000.0,0,2004-12-24T00:00:00
234575,14384,3947,1.0,1,No damage,Climb,False,False,Small,Overcast,Unknown bird - small,False,0,100.0,0,2004-12-26T00:00:00
232088,14384,3987,1.0,1,No damage,Approach,False,False,Small,No Cloud,Unknown bird - small,False,0,800.0,0,2004-12-27T00:00:00
228708,14384,4618,1.0,1,Caused damage,Take-off run,True,True,Small,No Cloud,Western meadowlark,True,79975,0.0,0,2004-12-27T00:00:00
227306,14384,3933,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,False,0,400.0,0,2004-12-29T00:00:00
228043,14384,4213,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Unknown bird - small,False,0,160.0,0,2004-12-29T00:00:00
226016,14384,4151,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Barn owl,True,0,10.0,0,2004-12-29T00:00:00
235347,14384,4020,1.0,1,No damage,Landing Roll,False,False,Medium,Overcast,Unknown bird - medium,False,0,0.0,0,2004-12-30T00:00:00
229312,14384,3959,1.0,1,No damage,Approach,False,False,Small,Some Cloud,Rock pigeon,False,0,150.0,0,2004-12-30T00:00:00
231977,14384,3937,1.0,1,No damage,Take-off run,True,False,Small,Some Cloud,Rock pigeon,False,0,0.0,0,2004-12-31T00:00:00
232186,14384,4221,1.0,1,No damage,Landing Roll,False,False,Small,Overcast,European starling,False,0,0.0,0,2004-12-31T00:00:00
234301,14384,3905,1.0,1,No damage,Approach,True,False,Medium,Some Cloud,Peregrine falcon,False,0,20.0,0,2004-12-31T00:00:00
230694,14384,4170,1.0,1,Caused damage,Take-off run,False,False,Large,Some Cloud,Laysan albatross,True,0,0.0,0,2005-01-02T00:00:00
233011,14384,3933,1.0,1,No damage,Landing Roll,False,False,Medium,Some Cloud,Ring-billed gull,False,0,0.0,0,2005-01-02T00:00:00
235994,14384,3956,1.0,1,No damage,Take-off run,False,False,Medium,Overcast,Unknown bird - medium,False,0,0.0,0,2005-01-03T00:00:00
230649,14384,4119,1.0,1,Caused damage,Approach,False,False,Large,No Cloud,Unknown bird - large,True,0,1850.0,0,2005-01-04T00:00:00
231142,14384,3958,1.0,1,No damage,Climb,False,False,Small,Some Cloud,Unknown bird - small,True,0,2000.0,0,2005-01-05T00:00:00
227283,14384,4122,1.0,1,No damage,Climb,True,False,Small,No Cloud,Pacific golden-plover,True,0,5.0,0,2005-01-05T00:00:00
225363,14384,3958,1.0,1,No damage,Landing Roll,False,False,Large,Some Cloud,Wood stork,True,0,0.0,0,2005-01-08T00:00:00
231376,14384,4028,1.0,1,No damage,Landing Roll,False,False,Medium,Overcast,Unknown bird - medium,False,0,0.0,0,2005-01-08T00:00:00
231266,14384,3998,1.0,1,No damage,Take-off run,False,False,Medium,No Cloud,Unknown bird - medium,False,0,0.0,0,2005-01-09T00:00:00
231933,14384,4003,1.0,1,No damage,Approach,False,False,Medium,Overcast,Unknown bird - medium,True,0,2800.0,0,2005-01-10T00:00:00
